Tissue	ENSG	ENSPcanon	cMDT	RNAseqAliquotID	GTExMDT	TotalRelevantGTExSamples	GTExMDTmedianEnrichment	Pvalue	Qvalue	NumberOfGTExMDT	cMDTenrichment	GTExMDTmedianRelExpression	cMDTrelExpression	TotalNumberOfSTRINGint	cMDTnumberOfUniqMissedInt	NumberOfCommonMissedInt	Pfam1	Domain1	Region1	Pfam2	Domain2	ENSPcanon2	StringScore	DIMAscore	ENSG2	GeneName1	GeneName2	STRINGintN1	STRINGdensityScore1	STRINGdensityRank1	STRINGintN2	STRINGdensityScore2	STRINGdensityRank2
Alzheimer	ENSG00000023734	ENSP00000392270	ENST00000538352	SRR19243476	ENST00000419869:8	8	5.474	7.812e-03	7.812e-03	8	2.210	0.135	0.592	1	-1	-1	-	-	-	-	-	-	-	-	-	STRAP	-	35	4431248.6225	0.778206970894718	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243445	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	3.774	0.309	1.000	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243451	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	5.871	0.309	0.776	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243454	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	3.426	0.309	0.708	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243461	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	3.919	0.309	0.679	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243467	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	5.370	0.309	0.843	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243469	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	2.648	0.309	0.683	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243473	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	4.909	0.309	0.827	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243474	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	5.554	0.309	0.742	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000030110	ENSP00000353878	ENST00000374467	SRR19243475	ENST00000442998:4	8	2.689	7.812e-03	7.812e-03	4	2.271	0.309	0.647	11	-1	-1	-	-	-	-	-	-	-	-	-	BAK1	-	21	1354831.8395	0.580848005749191	0	0	0
Alzheimer	ENSG00000034239	ENSP00000262103	ENST00000521701	SRR19243453	ENST00000433756:4	8	4.224	7.812e-03	7.812e-03	4	2.257	0.285	0.693	0	-1	-1	-	-	-	-	-	-	-	-	-	EFCAB1	-	0	0	0	0	0	0
Alzheimer	ENSG00000034239	ENSP00000262103	ENST00000521701	SRR19243466	ENST00000433756:4	8	4.224	7.812e-03	7.812e-03	4	2.906	0.285	0.708	0	-1	-1	-	-	-	-	-	-	-	-	-	EFCAB1	-	0	0	0	0	0	0
Alzheimer	ENSG00000034239	ENSP00000262103	ENST00000521701	SRR19243474	ENST00000433756:4	8	4.224	7.812e-03	7.812e-03	4	2.782	0.285	0.643	0	-1	-1	-	-	-	-	-	-	-	-	-	EFCAB1	-	0	0	0	0	0	0
Alzheimer	ENSG00000034239	ENSP00000262103	ENST00000521701	SRR19243477	ENST00000433756:4	8	4.224	7.812e-03	7.812e-03	4	2.162	0.285	0.662	0	-1	-1	-	-	-	-	-	-	-	-	-	EFCAB1	-	0	0	0	0	0	0
Alzheimer	ENSG00000040608	ENSP00000043402	ENST00000425986	SRR19243461	ENST00000416372:6	8	3.387	7.812e-03	7.812e-03	6	2.021	0.194	0.524	3	-1	-1	-	-	-	-	-	-	-	-	-	RTN4R	-	7	776944.5150	0.488232123607618	0	0	0
Alzheimer	ENSG00000040731	ENSP00000264463	ENST00000510477	SRR19243462	ENST00000264463:4	8	6.079	7.812e-03	7.812e-03	4	4.112	0.252	0.684	15	1	0	PF01049	Cadherin_C	637-781	PF00514	Arm	ENSP00000382004	912	1	ENSG00000198561	CDH10	CTNND1	18	642633.6288	0.46595400646784	92	10652851.2804	0.855461731943945
Alzheimer	ENSG00000042304	ENSP00000264387	ENST00000409066	SRR19243442	ENST00000264387:5	8	2.960	7.812e-03	7.812e-03	5	2.283	0.000	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	C2orf83	-	0	0	0	0	0	0
Alzheimer	ENSG00000042304	ENSP00000264387	ENST00000409066	SRR19243451	ENST00000264387:5	8	2.960	7.812e-03	7.812e-03	5	2.079	0.000	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	C2orf83	-	0	0	0	0	0	0
Alzheimer	ENSG00000044459	ENSP00000370021	ENST00000380641	SRR19243472	ENST00000262360:4	8	2.379	7.812e-03	7.812e-03	4	4.327	0.275	0.770	0	-1	-1	-	-	-	-	-	-	-	-	-	CNTLN	-	0	0	0	0	0	0
Alzheimer	ENSG00000047579	ENSP00000341680	ENST00000355917	SRR19243449	ENST00000344537:4	8	2.943	7.812e-03	7.812e-03	4	2.243	0.000	0.590	0	-1	-1	-	-	-	-	-	-	-	-	-	DTNBP1	-	24	686133.1679	0.473589651455264	0	0	0
Alzheimer	ENSG00000047579	ENSP00000341680	ENST00000462989	SRR19243470	ENST00000344537:4	8	2.943	7.812e-03	7.812e-03	4	2.063	0.205	0.490	0	-1	-1	-	-	-	-	-	-	-	-	-	DTNBP1	-	24	686133.1679	0.473589651455264	0	0	0
Alzheimer	ENSG00000047579	ENSP00000341680	ENST00000510395	SRR19243453	ENST00000344537:4	8	2.943	7.812e-03	7.812e-03	4	2.211	0.000	0.444	0	-1	-1	-	-	-	-	-	-	-	-	-	DTNBP1	-	24	686133.1679	0.473589651455264	0	0	0
Alzheimer	ENSG00000047579	ENSP00000341680	ENST00000515875	SRR19243471	ENST00000344537:4	8	2.943	7.812e-03	7.812e-03	4	4.645	0.040	0.638	0	-1	-1	-	-	-	-	-	-	-	-	-	DTNBP1	-	24	686133.1679	0.473589651455264	0	0	0
Alzheimer	ENSG00000048707	ENSP00000350854	ENST00000356315	SRR19243470	ENST00000358136:5	8	2.916	7.812e-03	7.812e-03	5	2.619	0.090	0.461	0	-1	-1	-	-	-	-	-	-	-	-	-	VPS13D	-	0	0	0	0	0	0
Alzheimer	ENSG00000048707	ENSP00000350854	ENST00000356315	SRR19243473	ENST00000358136:5	8	2.916	7.812e-03	7.812e-03	5	2.069	0.090	0.307	0	-1	-1	-	-	-	-	-	-	-	-	-	VPS13D	-	0	0	0	0	0	0
Alzheimer	ENSG00000048707	ENSP00000350854	ENST00000356315	SRR19243474	ENST00000358136:5	8	2.916	7.812e-03	7.812e-03	5	2.133	0.090	0.277	0	-1	-1	-	-	-	-	-	-	-	-	-	VPS13D	-	0	0	0	0	0	0
Alzheimer	ENSG00000050030	ENSP00000055682	ENST00000424929	SRR19243470	ENST00000055682:5	8	4.908	7.812e-03	7.812e-03	5	2.574	0.246	0.720	0	-1	-1	-	-	-	-	-	-	-	-	-	KIAA2022	-	0	0	0	0	0	0
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000220507	929	1	ENSG00000104140	GDI2	RHOV	92	11511590.3871	0.861839741286382	116	14590199.9539	0.876122888968739
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000238738	929	1	ENSG00000119729	GDI2	RHOQ	92	11511590.3871	0.861839741286382	146	16713685.6046	0.885914480776141
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000249071	937	1	ENSG00000128340	GDI2	RAC2	92	11511590.3871	0.861839741286382	165	20452427.0483	0.894178943586058
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000261890	946	1	ENSG00000103769	GDI2	RAB11A	92	11511590.3871	0.861839741286382	62	6519355.8104	0.81198347107438
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000265062	913	1	ENSG00000075785	GDI2	RAB7A	92	11511590.3871	0.861839741286382	44	5718894.1671	0.80201221703198
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000267205	929	1	ENSG00000139725	GDI2	RHOF	92	11511590.3871	0.861839741286382	116	14590051.1229	0.87603305785124
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000272233	934	1	ENSG00000143878	GDI2	RHOB	92	11511590.3871	0.861839741286382	145	17776864.5017	0.888519583183615
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000273047	953	1	ENSG00000144566	GDI2	RAB5A	92	11511590.3871	0.861839741286382	48	7937842.3089	0.828512396694215
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000285735	938	1	ENSG00000155366	GDI2	RHOC	92	11511590.3871	0.861839741286382	149	18517454.1836	0.889777218828602
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000300935	925	1	ENSG00000167461	GDI2	RAB8A	92	11511590.3871	0.861839741286382	108	10380156.7196	0.853934602946461
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000304283	939	1	ENSG00000169750	GDI2	RAC3	92	11511590.3871	0.861839741286382	214	27372886.1336	0.903880704275961
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000308576	929	1	ENSG00000173156	GDI2	RHOD	92	11511590.3871	0.861839741286382	119	14713108.8621	0.876751706791232
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000314458	941	1	ENSG00000070831	GDI2	CDC42	92	11511590.3871	0.861839741286382	318	47972000.8329	0.92903341717571
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000316729	929	1	ENSG00000126785	GDI2	RHOJ	92	11511590.3871	0.861839741286382	117	14719188.8076	0.876841537908732
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000321971	902	1	ENSG00000140983	GDI2	RHOT2	92	11511590.3871	0.861839741286382	118	15857444.5892	0.882051742723679
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000333547	994	1	ENSG00000185236	GDI2	RAB11B	92	11511590.3871	0.861839741286382	14	1691728.4844	0.638339920948617
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000338671	929	1	ENSG00000072422	GDI2	RHOBTB1	92	11511590.3871	0.861839741286382	116	14590027.1969	0.875943226733741
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000339467	929	1	ENSG00000177105	GDI2	RHOG	92	11511590.3871	0.861839741286382	136	19216299.8955	0.891304347826087
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000351132	902	1	ENSG00000126858	GDI2	RHOT1	92	11511590.3871	0.861839741286382	120	15917379.1386	0.882321236076177
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000355651	979	1	ENSG00000168118	GDI2	RAB4A	92	11511590.3871	0.861839741286382	17	1038182.8209	0.525242544017248
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000355652	929	1	ENSG00000116574	GDI2	RHOU	92	11511590.3871	0.861839741286382	128	15577694.7046	0.88097376931369
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000371219	929	1	ENSG00000168421	GDI2	RHOH	92	11511590.3871	0.861839741286382	116	14589117.6509	0.875763564498742
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000371897	906	1	ENSG00000100852	GDI2	ARHGAP5	92	11511590.3871	0.861839741286382	72	11153587.3650	0.859683794466403
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000385720	902	1	ENSG00000160007	GDI2	ARHGAP35	92	11511590.3871	0.861839741286382	77	12177955.7734	0.865343154868847
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000387286	998	1	ENSG00000138069	GDI2	RAB1A	92	11511590.3871	0.861839741286382	30	3052457.1144	0.729159180740208
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000400175	942	1	ENSG00000067560	GDI2	RHOA	92	11511590.3871	0.861839741286382	370	58384551.3855	0.934782608695652
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000420127	917	1	ENSG00000123595	GDI2	RAB9A	92	11511590.3871	0.861839741286382	8	134541.9411	0.287549407114625
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243470	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	2.396	0.083	0.539	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000427926	929	1	ENSG00000008853	GDI2	RHOBTB2	92	11511590.3871	0.861839741286382	118	15081661.5804	0.878368666906216
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000220507	929	1	ENSG00000104140	GDI2	RHOV	92	11511590.3871	0.861839741286382	116	14590199.9539	0.876122888968739
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000238738	929	1	ENSG00000119729	GDI2	RHOQ	92	11511590.3871	0.861839741286382	146	16713685.6046	0.885914480776141
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000249071	937	1	ENSG00000128340	GDI2	RAC2	92	11511590.3871	0.861839741286382	165	20452427.0483	0.894178943586058
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000261890	946	1	ENSG00000103769	GDI2	RAB11A	92	11511590.3871	0.861839741286382	62	6519355.8104	0.81198347107438
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000265062	913	1	ENSG00000075785	GDI2	RAB7A	92	11511590.3871	0.861839741286382	44	5718894.1671	0.80201221703198
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000267205	929	1	ENSG00000139725	GDI2	RHOF	92	11511590.3871	0.861839741286382	116	14590051.1229	0.87603305785124
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000272233	934	1	ENSG00000143878	GDI2	RHOB	92	11511590.3871	0.861839741286382	145	17776864.5017	0.888519583183615
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000273047	953	1	ENSG00000144566	GDI2	RAB5A	92	11511590.3871	0.861839741286382	48	7937842.3089	0.828512396694215
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000285735	938	1	ENSG00000155366	GDI2	RHOC	92	11511590.3871	0.861839741286382	149	18517454.1836	0.889777218828602
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000300935	925	1	ENSG00000167461	GDI2	RAB8A	92	11511590.3871	0.861839741286382	108	10380156.7196	0.853934602946461
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000304283	939	1	ENSG00000169750	GDI2	RAC3	92	11511590.3871	0.861839741286382	214	27372886.1336	0.903880704275961
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000308576	929	1	ENSG00000173156	GDI2	RHOD	92	11511590.3871	0.861839741286382	119	14713108.8621	0.876751706791232
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000314458	941	1	ENSG00000070831	GDI2	CDC42	92	11511590.3871	0.861839741286382	318	47972000.8329	0.92903341717571
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000316729	929	1	ENSG00000126785	GDI2	RHOJ	92	11511590.3871	0.861839741286382	117	14719188.8076	0.876841537908732
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000321971	902	1	ENSG00000140983	GDI2	RHOT2	92	11511590.3871	0.861839741286382	118	15857444.5892	0.882051742723679
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000333547	994	1	ENSG00000185236	GDI2	RAB11B	92	11511590.3871	0.861839741286382	14	1691728.4844	0.638339920948617
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000338671	929	1	ENSG00000072422	GDI2	RHOBTB1	92	11511590.3871	0.861839741286382	116	14590027.1969	0.875943226733741
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000339467	929	1	ENSG00000177105	GDI2	RHOG	92	11511590.3871	0.861839741286382	136	19216299.8955	0.891304347826087
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000351132	902	1	ENSG00000126858	GDI2	RHOT1	92	11511590.3871	0.861839741286382	120	15917379.1386	0.882321236076177
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000355651	979	1	ENSG00000168118	GDI2	RAB4A	92	11511590.3871	0.861839741286382	17	1038182.8209	0.525242544017248
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000355652	929	1	ENSG00000116574	GDI2	RHOU	92	11511590.3871	0.861839741286382	128	15577694.7046	0.88097376931369
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000371219	929	1	ENSG00000168421	GDI2	RHOH	92	11511590.3871	0.861839741286382	116	14589117.6509	0.875763564498742
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000371897	906	1	ENSG00000100852	GDI2	ARHGAP5	92	11511590.3871	0.861839741286382	72	11153587.3650	0.859683794466403
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000385720	902	1	ENSG00000160007	GDI2	ARHGAP35	92	11511590.3871	0.861839741286382	77	12177955.7734	0.865343154868847
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000387286	998	1	ENSG00000138069	GDI2	RAB1A	92	11511590.3871	0.861839741286382	30	3052457.1144	0.729159180740208
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000400175	942	1	ENSG00000067560	GDI2	RHOA	92	11511590.3871	0.861839741286382	370	58384551.3855	0.934782608695652
Alzheimer	ENSG00000057608	ENSP00000369538	ENST00000418688	SRR19243471	ENST00000380191:5	8	3.763	7.812e-03	7.812e-03	5	3.837	0.083	0.591	28	28	0	PF00996	GDI	1-438	PF00071	Ras	ENSP00000420127	917	1	ENSG00000123595	GDI2	RAB9A	92	11511590.3871	0.861839741286382	8	134541.9411	0.287549407114625
